location,latitud,longitud
Puente Aranda,4.6078581,-74.1298102
Puente Aranda,4.6074122,-74.1300714
Puente Aranda,4.6071116,-74.130261
Puente Aranda,4.6067972,-74.1304854
Puente Aranda,4.6064989,-74.130693
Puente Aranda,4.606323,-74.1308161
Puente Aranda,4.6061319,-74.1309173
Puente Aranda,4.6058597,-74.1310531
Puente Aranda,4.6056436,-74.1311743
Puente Aranda,4.6053352,-74.1313848
Puente Aranda,4.6050813,-74.1315559
Puente Aranda,4.604723,-74.131852
Puente Aranda,4.6045441,-74.1319773
Puente Aranda,4.6031444,-74.13288
Puente Aranda,4.602936,-74.1330296
Puente Aranda,4.602849,-74.1331108
Puente Aranda,4.6027247,-74.1332074
Puente Aranda,4.6026101,-74.1332938
Puente Aranda,4.6024435,-74.1334105
Puente Aranda,4.6010757,-74.1342719
Puente Aranda,4.6003089,-74.1348127
Puente Aranda,4.5995425,-74.1353019
Puente Aranda,4.5987636,-74.1358128
Puente Aranda,4.5986049,-74.135916
Puente Aranda,4.5984103,-74.1360429
Puente Aranda,4.5980307,-74.1362843
Puente Aranda,4.5977972,-74.1364343
Puente Aranda,4.5975809,-74.1365637
Puente Aranda,4.5973029,-74.1367355
Puente Aranda,4.5969131,-74.1369862
Puente Aranda,4.5966476,-74.1371907
Puente Aranda,4.5965327,-74.1372745
Puente Aranda,4.5962944,-74.1374366
Puente Aranda,4.5961459,-74.1375337
Puente Aranda,4.5959974,-74.137606
Puente Aranda,4.5958648,-74.1376616
Puente Aranda,4.5956772,-74.137708
Puente Aranda,4.5954455,-74.1377455
Puente Aranda,4.5949974,-74.1377795
La Candelaria,4.5932599,-74.0821845
La Candelaria,4.592846,-74.0814962
La Candelaria,4.5927741,-74.0813818
La Candelaria,4.5926799,-74.0812286
La Candelaria,4.5920184,-74.0801449
La Candelaria,4.5914421,-74.0791821
La Candelaria,4.5909177,-74.0782879
La Candelaria,4.5910905,-74.0781928
La Candelaria,4.5904941,-74.0771385
La Candelaria,4.5901182,-74.076455
La Candelaria,4.5903404,-74.0763329
La Candelaria,4.5899292,-74.0755579
La Candelaria,4.5898476,-74.0753962
La Candelaria,4.5897732,-74.0753344
La Candelaria,4.5896548,-74.075099
La Candelaria,4.5895505,-74.074826
La Candelaria,4.5899266,-74.0746526
La Candelaria,4.5900363,-74.0742077
La Candelaria,4.58986,-74.0738271
La Candelaria,4.5897014,-74.0734545
La Candelaria,4.589957,-74.073384
La Candelaria,4.5895827,-74.0724464
La Candelaria,4.589456,-74.0721034
La Candelaria,4.5894222,-74.0715406
La Candelaria,4.5894143,-74.0714078
La Candelaria,4.58949,-74.0714252
La Candelaria,4.5895658,-74.0714287
La Candelaria,4.5896487,-74.0714198
La Candelaria,4.5897899,-74.0713898
La Candelaria,4.5899398,-74.0713437
La Candelaria,4.5901991,-74.0712429
La Candelaria,4.5905254,-74.0711084
La Candelaria,4.5906957,-74.0710196
La Candelaria,4.5908937,-74.070887
La Candelaria,4.5910096,-74.0708129
La Candelaria,4.5911121,-74.0707517
La Candelaria,4.5915443,-74.0705295
La Candelaria,4.5919495,-74.0703271
La Candelaria,4.5923948,-74.0701074
La Candelaria,4.593003,-74.0698112
La Candelaria,4.5934882,-74.0695731
La Candelaria,4.5937941,-74.0693879
La Candelaria,4.593889,-74.0692151
La Candelaria,4.5938521,-74.0690211
La Candelaria,4.5937308,-74.0688166
La Candelaria,4.593562,-74.0685238
La Candelaria,4.5934917,-74.0681958
La Candelaria,4.5935234,-74.0680195
La Candelaria,4.5939171,-74.0677849
La Candelaria,4.5944603,-74.0674639
La Candelaria,4.5951124,-74.067083
La Candelaria,4.5957611,-74.0668361
La Candelaria,4.5963412,-74.066815
La Candelaria,4.5966892,-74.0667197
La Candelaria,4.597022,-74.0664203
La Candelaria,4.5972706,-74.066202
La Candelaria,4.5974918,-74.0659526
La Candelaria,4.5973849,-74.0656222
La Candelaria,4.5972134,-74.0653341
La Candelaria,4.5971711,-74.0650735
La Candelaria,4.5971971,-74.0649326
La Candelaria,4.5973476,-74.0647892
La Candelaria,4.5974395,-74.0647381
La Candelaria,4.5975725,-74.0646895
La Candelaria,4.5977522,-74.0647035
La Candelaria,4.5984575,-74.0649065
La Candelaria,4.5987943,-74.0650436
La Candelaria,4.5990367,-74.0650199
La Candelaria,4.5995874,-74.0645698
La Candelaria,4.5996172,-74.0643229
La Candelaria,4.5993947,-74.0640747
La Candelaria,4.5991548,-74.0639313
La Candelaria,4.5990094,-74.063561
La Candelaria,4.599335,-74.0629686
La Candelaria,4.5996731,-74.0625247
La Candelaria,4.6001479,-74.0620434
La Candelaria,4.6000137,-74.0617079
La Candelaria,4.5999689,-74.0613912
La Candelaria,4.6000547,-74.0612465
La Candelaria,4.6004729,-74.060968
La Candelaria,4.6005226,-74.0607535
La Candelaria,4.6006767,-74.0597958
La Candelaria,4.6007712,-74.0595564
La Candelaria,4.6010844,-74.0591523
La Candelaria,4.6012932,-74.0590426
La Candelaria,4.6014993,-74.0589675
La Candelaria,4.6019371,-74.0593615
La Candelaria,4.602323,-74.0599884
La Candelaria,4.6025835,-74.0605542
La Candelaria,4.6026247,-74.0606948
La Candelaria,4.6029001,-74.061244
La Candelaria,4.6032878,-74.0621506
La Candelaria,4.6032052,-74.0626325
La Candelaria,4.6031772,-74.0634911
La Candelaria,4.6030676,-74.0641555
La Candelaria,4.6034652,-74.0648856
La Candelaria,4.6033754,-74.0652995
La Candelaria,4.6031352,-74.06613
La Candelaria,4.6029533,-74.0668248
La Candelaria,4.6026292,-74.0672459
La Candelaria,4.601862,-74.0677302
La Candelaria,4.6015169,-74.0679969
La Candelaria,4.6011393,-74.0685446
La Candelaria,4.6009304,-74.068903
La Candelaria,4.6007991,-74.0694063
La Candelaria,4.6007574,-74.0701526
La Candelaria,4.6007808,-74.0702158
La Candelaria,4.6007663,-74.0704281
La Candelaria,4.6006372,-74.0708
La Candelaria,4.6005819,-74.0710765
La Candelaria,4.6007555,-74.071933
La Candelaria,4.6008717,-74.0724503
La Candelaria,4.6009145,-74.072518
La Candelaria,4.6009437,-74.0725641
La Candelaria,4.6014601,-74.0734018
La Candelaria,4.6015483,-74.073545
La Candelaria,4.6018176,-74.0739647
La Candelaria,4.6019897,-74.0742501
La Candelaria,4.602209,-74.0747001
La Candelaria,4.602298,-74.0750954
La Candelaria,4.6022192,-74.0759165
La Candelaria,4.6021361,-74.0766434
La Candelaria,4.6019761,-74.0767628
La Candelaria,4.6016434,-74.0769788
La Candelaria,4.6008493,-74.0775227
La Candelaria,4.6002849,-74.0778704
La Candelaria,4.5998663,-74.0781155
La Candelaria,4.5978037,-74.0794537
La Candelaria,4.596305,-74.0803405
La Candelaria,4.5952955,-74.0809567
La Candelaria,4.5949483,-74.0812636
La Candelaria,4.5946719,-74.0812156
La Candelaria,4.5946422,-74.0812472
La Candelaria,4.5946128,-74.0812752
La Candelaria,4.5945088,-74.0813459
La Candelaria,4.5943238,-74.0814649
La Candelaria,4.5939396,-74.0817179
La Candelaria,4.5932599,-74.0821845
Rafael Uribe Uribe,4.5805669,-74.12804049999998
Rafael Uribe Uribe,4.5804612,-74.1280119
Rafael Uribe Uribe,4.5796212,-74.1277573
Rafael Uribe Uribe,4.5788276,-74.1275251
Rafael Uribe Uribe,4.5787029,-74.1274884
Rafael Uribe Uribe,4.5786629,-74.1274779
Rafael Uribe Uribe,4.5784176,-74.1274133
Rafael Uribe Uribe,4.5780755,-74.127299
Rafael Uribe Uribe,4.5777495,-74.1272143
Rafael Uribe Uribe,4.575924,-74.1266763
Rafael Uribe Uribe,4.5745381,-74.1262772
Rafael Uribe Uribe,4.5740417,-74.1261322
Rafael Uribe Uribe,4.5733076,-74.1259072
Rafael Uribe Uribe,4.5730615,-74.12584039999999
Rafael Uribe Uribe,4.5720662,-74.12554339999998
Rafael Uribe Uribe,4.5720682,-74.1256269
Rafael Uribe Uribe,4.5720615,-74.1256678
Rafael Uribe Uribe,4.5718904,-74.1260983
Rafael Uribe Uribe,4.5718804,-74.1261137
Rafael Uribe Uribe,4.571867,-74.1261198
Rafael Uribe Uribe,4.5718512,-74.1261194
Rafael Uribe Uribe,4.5715344,-74.1260302
Rafael Uribe Uribe,4.5713161,-74.1265716
Rafael Uribe Uribe,4.5710485,-74.1272413
Rafael Uribe Uribe,4.5710005,-74.1273272
Rafael Uribe Uribe,4.5703209,-74.12766759999998
Rafael Uribe Uribe,4.5702967,-74.1276914
Rafael Uribe Uribe,4.570249,-74.12772589999999
Rafael Uribe Uribe,4.5692187,-74.125757
Rafael Uribe Uribe,4.5690933,-74.1255169
Rafael Uribe Uribe,4.5688756,-74.1256223
Rafael Uribe Uribe,4.5684942,-74.1258025
Rafael Uribe Uribe,4.5675229,-74.1264014
Rafael Uribe Uribe,4.5668418,-74.12658179999998
Rafael Uribe Uribe,4.5664089,-74.1265269
Rafael Uribe Uribe,4.56606,-74.1264063
Rafael Uribe Uribe,4.5652451,-74.1259034
Rafael Uribe Uribe,4.5641079,-74.125251
Rafael Uribe Uribe,4.5634043,-74.1249255
Rafael Uribe Uribe,4.5627017,-74.1248981
Rafael Uribe Uribe,4.5622307,-74.1248324
Rafael Uribe Uribe,4.561702,-74.1245638
Rafael Uribe Uribe,4.5612134,-74.1243236
Rafael Uribe Uribe,4.5607761,-74.1241057
Rafael Uribe Uribe,4.5604573,-74.1239468
Rafael Uribe Uribe,4.558722,-74.1230177
Rafael Uribe Uribe,4.5577023,-74.122166
Rafael Uribe Uribe,4.5572236,-74.1218804
Rafael Uribe Uribe,4.5563637,-74.12151
Rafael Uribe Uribe,4.5560126,-74.1214471
Rafael Uribe Uribe,4.5550222,-74.1214178
Rafael Uribe Uribe,4.5544736,-74.12144609999999
Rafael Uribe Uribe,4.5544519,-74.1214472
Rafael Uribe Uribe,4.553568,-74.121436
Rafael Uribe Uribe,4.5529864,-74.1214039
Rafael Uribe Uribe,4.5471313,-74.121204
Rafael Uribe Uribe,4.5422385,-74.1159649
Rafael Uribe Uribe,4.5416905,-74.1121332
Rafael Uribe Uribe,4.5429476,-74.1102093
Rafael Uribe Uribe,4.5412714,-74.1073961
Rafael Uribe Uribe,4.5420451,-74.10459909999999
Rafael Uribe Uribe,4.5416426,-74.1006456
Rafael Uribe Uribe,4.5432037,-74.1013429
Rafael Uribe Uribe,4.5446638,-74.10239049999998
Rafael Uribe Uribe,4.5471126,-74.1031659
Rafael Uribe Uribe,4.5490312,-74.1028957
Rafael Uribe Uribe,4.5493654,-74.1029649
Rafael Uribe Uribe,4.5503046,-74.1030075
Rafael Uribe Uribe,4.5507609,-74.1027893
Rafael Uribe Uribe,4.5520714,-74.102768
Rafael Uribe Uribe,4.552464,-74.102587
Rafael Uribe Uribe,4.5532281,-74.1023794
Rafael Uribe Uribe,4.5542255,-74.1020494
Rafael Uribe Uribe,4.5555838,-74.1019004
Rafael Uribe Uribe,4.5559446,-74.1019057
Rafael Uribe Uribe,4.5565123,-74.10212929999999
Rafael Uribe Uribe,4.5570694,-74.1025018
Rafael Uribe Uribe,4.5573188,-74.102571
Rafael Uribe Uribe,4.5577795,-74.102733
Rafael Uribe Uribe,4.5582551,-74.1029605
Rafael Uribe Uribe,4.5588917,-74.1032468
Rafael Uribe Uribe,4.5599308,-74.1034891
Rafael Uribe Uribe,4.5607086,-74.1040025
Rafael Uribe Uribe,4.5612577,-74.1044051
Rafael Uribe Uribe,4.5620603,-74.10513959999999
Rafael Uribe Uribe,4.5640667,-74.1066298
Rafael Uribe Uribe,4.5647953,-74.1049414
Rafael Uribe Uribe,4.565262,-74.10407749999999
Rafael Uribe Uribe,4.5660672,-74.1033883
Rafael Uribe Uribe,4.5662066,-74.1032423
Rafael Uribe Uribe,4.5664091,-74.1030447
Rafael Uribe Uribe,4.5672713,-74.1021797
Rafael Uribe Uribe,4.5680207,-74.1014943
Rafael Uribe Uribe,4.5686692,-74.1009628
Rafael Uribe Uribe,4.5687884,-74.1008638
Rafael Uribe Uribe,4.5691018,-74.1005997
Rafael Uribe Uribe,4.5699623,-74.09985519999998
Rafael Uribe Uribe,4.5704226,-74.0994881
Rafael Uribe Uribe,4.5708158,-74.0991673
Rafael Uribe Uribe,4.5710582,-74.0989797
Rafael Uribe Uribe,4.5718128,-74.098301
Rafael Uribe Uribe,4.5721126,-74.0979954
Rafael Uribe Uribe,4.5728813,-74.0972643
Rafael Uribe Uribe,4.5731579,-74.0970094
Rafael Uribe Uribe,4.5734452,-74.0967297
Rafael Uribe Uribe,4.5747504,-74.09551839999999
Rafael Uribe Uribe,4.5753373,-74.0949627
Rafael Uribe Uribe,4.5757594,-74.0945799
Rafael Uribe Uribe,4.5761706,-74.0950084
Rafael Uribe Uribe,4.5762585,-74.0951636
Rafael Uribe Uribe,4.5771198,-74.0963945
Rafael Uribe Uribe,4.5778898,-74.0975267
Rafael Uribe Uribe,4.579057,-74.0992443
Rafael Uribe Uribe,4.5805336,-74.101424
Rafael Uribe Uribe,4.5810996,-74.1022704
Rafael Uribe Uribe,4.5812999,-74.1025307
Rafael Uribe Uribe,4.5814733,-74.1027421
Rafael Uribe Uribe,4.5816194,-74.1028948
Rafael Uribe Uribe,4.582083,-74.103267
Rafael Uribe Uribe,4.5823521,-74.10348839999999
Rafael Uribe Uribe,4.5848476,-74.1054763
Rafael Uribe Uribe,4.5864076,-74.1067264
Rafael Uribe Uribe,4.5869621,-74.1071614
Rafael Uribe Uribe,4.5884441,-74.1083508
Rafael Uribe Uribe,4.5892478,-74.1089883
Rafael Uribe Uribe,4.5888823,-74.1093604
Rafael Uribe Uribe,4.5887913,-74.1094892
Rafael Uribe Uribe,4.5886909,-74.1098615
Rafael Uribe Uribe,4.5887189,-74.1105523
Rafael Uribe Uribe,4.5887423,-74.1115382
Rafael Uribe Uribe,4.5886466,-74.112859
Rafael Uribe Uribe,4.5885205,-74.114271
Rafael Uribe Uribe,4.5884061,-74.1157487
Rafael Uribe Uribe,4.5883898,-74.1160976
Rafael Uribe Uribe,4.5884715,-74.11669939999999
Rafael Uribe Uribe,4.5885555,-74.1172778
Rafael Uribe Uribe,4.5889687,-74.118978
Rafael Uribe Uribe,4.5891904,-74.119999
Rafael Uribe Uribe,4.5892721,-74.1204767
Rafael Uribe Uribe,4.5895639,-74.1224796
Rafael Uribe Uribe,4.589686,-74.1234963
Rafael Uribe Uribe,4.5898544,-74.1243127
Rafael Uribe Uribe,4.5900492,-74.1246985
Rafael Uribe Uribe,4.5906764,-74.1254983
Rafael Uribe Uribe,4.5909999,-74.125899
Rafael Uribe Uribe,4.5918054,-74.1269289
Rafael Uribe Uribe,4.5921685,-74.1273727
Rafael Uribe Uribe,4.5924689,-74.1277403
Rafael Uribe Uribe,4.5926931,-74.1282659
Rafael Uribe Uribe,4.5867252,-74.128547
Rafael Uribe Uribe,4.5860527,-74.1298283
Rafael Uribe Uribe,4.5858719,-74.1308571
Rafael Uribe Uribe,4.5858375,-74.1308462
Rafael Uribe Uribe,4.5850976,-74.1306705
Rafael Uribe Uribe,4.5840902,-74.1304316
Rafael Uribe Uribe,4.5831492,-74.1301958
Rafael Uribe Uribe,4.5824591,-74.1300214
Rafael Uribe Uribe,4.5821642,-74.1299508
Rafael Uribe Uribe,4.581199,-74.1297056
Rafael Uribe Uribe,4.5800339,-74.1294241
Rafael Uribe Uribe,4.5800892,-74.1288565
Rafael Uribe Uribe,4.5801209,-74.1288326
Rafael Uribe Uribe,4.580167,-74.1288339
Rafael Uribe Uribe,4.5804301,-74.1289026
Rafael Uribe Uribe,4.5805076,-74.1284725
Rafael Uribe Uribe,4.5805669,-74.12804049999998
Ciudad Bolívar,4.3916744,-74.2122251
Ciudad Bolívar,4.3914106,-74.2103292
Ciudad Bolívar,4.3915248,-74.2094797
Ciudad Bolívar,4.3913915,-74.2088306
Ciudad Bolívar,4.3913344,-74.2061866
Ciudad Bolívar,4.3912392,-74.2043825
Ciudad Bolívar,4.3911536,-74.2029221
Ciudad Bolívar,4.3909918,-74.2021108
Ciudad Bolívar,4.3908871,-74.1996004
Ciudad Bolívar,4.3906544,-74.1966954
Ciudad Bolívar,4.3901967,-74.1921327
Ciudad Bolívar,4.3900083,-74.18865
Ciudad Bolívar,4.3892546,-74.1834124
Ciudad Bolívar,4.3892007,-74.1819275
Ciudad Bolívar,4.3889046,-74.1800376
Ciudad Bolívar,4.3890661,-74.1787417
Ciudad Bolívar,4.390116,-74.1775268
Ciudad Bolívar,4.3889046,-74.1759879
Ciudad Bolívar,4.3876933,-74.1735311
Ciudad Bolívar,4.386805,-74.1712903
Ciudad Bolívar,4.3865089,-74.1692384
Ciudad Bolívar,4.3855398,-74.1679425
Ciudad Bolívar,4.3854859,-74.1667276
Ciudad Bolívar,4.3855875,-74.1636663
Ciudad Bolívar,4.3866534,-74.1601537
Ciudad Bolívar,4.3929729,-74.159161
Ciudad Bolívar,4.3954854,-74.1560301
Ciudad Bolívar,4.3968559,-74.1507611
Ciudad Bolívar,4.3989425,-74.147909
Ciudad Bolívar,4.4007105,-74.1460548
Ciudad Bolívar,4.4025045,-74.1444021
Ciudad Bolívar,4.4028013,-74.1437331
Ciudad Bolívar,4.403555,-74.1440086
Ciudad Bolívar,4.4044033,-74.1443798
Ciudad Bolívar,4.4048672,-74.1445321
Ciudad Bolívar,4.4053501,-74.1445672
Ciudad Bolívar,4.4056315,-74.1444947
Ciudad Bolívar,4.4059029,-74.144252
Ciudad Bolívar,4.4062043,-74.1440712
Ciudad Bolívar,4.4064723,-74.1438677
Ciudad Bolívar,4.4065838,-74.1438038
Ciudad Bolívar,4.4072156,-74.1434941
Ciudad Bolívar,4.4082682,-74.1434169
Ciudad Bolívar,4.4088673,-74.1435971
Ciudad Bolívar,4.4095604,-74.1440091
Ciudad Bolívar,4.4106644,-74.1444469
Ciudad Bolívar,4.4116656,-74.1443095
Ciudad Bolívar,4.4125984,-74.1440349
Ciudad Bolívar,4.4128551,-74.144404
Ciudad Bolívar,4.4132317,-74.1447215
Ciudad Bolívar,4.4135312,-74.1449876
Ciudad Bolívar,4.4140275,-74.145288
Ciudad Bolívar,4.4149774,-74.1453738
Ciudad Bolívar,4.4151486,-74.144979
Ciudad Bolívar,4.4158075,-74.1446786
Ciudad Bolívar,4.416475,-74.1447387
Ciudad Bolívar,4.4171767,-74.1446185
Ciudad Bolívar,4.4177073,-74.14467
Ciudad Bolívar,4.4184518,-74.1445155
Ciudad Bolívar,4.4190936,-74.1440778
Ciudad Bolívar,4.4197525,-74.1435027
Ciudad Bolívar,4.4200692,-74.1435886
Ciudad Bolívar,4.4208308,-74.1440091
Ciudad Bolívar,4.4216694,-74.1446443
Ciudad Bolívar,4.4223198,-74.144301
Ciudad Bolívar,4.4233039,-74.1442323
Ciudad Bolívar,4.4248443,-74.1444726
Ciudad Bolívar,4.4256915,-74.1444898
Ciudad Bolívar,4.4263761,-74.143786
Ciudad Bolívar,4.4269751,-74.1435971
Ciudad Bolívar,4.4282245,-74.1437431
Ciudad Bolívar,4.4288577,-74.1436486
Ciudad Bolívar,4.4292428,-74.1431079
Ciudad Bolívar,4.4304494,-74.1429877
Ciudad Bolívar,4.4315533,-74.1433911
Ciudad Bolívar,4.4322721,-74.1436572
Ciudad Bolívar,4.4328968,-74.1437345
Ciudad Bolívar,4.4332049,-74.1432452
Ciudad Bolívar,4.4334665,-74.1424767
Ciudad Bolívar,4.4341034,-74.1423268
Ciudad Bolívar,4.434942,-74.1431508
Ciudad Bolívar,4.435464,-74.143065
Ciudad Bolívar,4.436799,-74.1431508
Ciudad Bolívar,4.4377916,-74.1433311
Ciudad Bolívar,4.4386131,-74.1429792
Ciudad Bolívar,4.4395716,-74.1430049
Ciudad Bolívar,4.4401021,-74.1431337
Ciudad Bolívar,4.441206,-74.1432367
Ciudad Bolívar,4.4420595,-74.1431579
Ciudad Bolívar,4.4425752,-74.1436916
Ciudad Bolívar,4.442677,-74.14377
Ciudad Bolívar,4.4430544,-74.1440606
Ciudad Bolívar,4.4435336,-74.1445413
Ciudad Bolívar,4.4441411,-74.1444469
Ciudad Bolívar,4.4456472,-74.1442495
Ciudad Bolívar,4.4466827,-74.1442237
Ciudad Bolívar,4.4474528,-74.1441894
Ciudad Bolívar,4.4486936,-74.1437001
Ciudad Bolívar,4.4494894,-74.1433482
Ciudad Bolívar,4.4497889,-74.1429448
Ciudad Bolívar,4.4505141,-74.1427162
Ciudad Bolívar,4.4509869,-74.1425672
Ciudad Bolívar,4.4511581,-74.1420694
Ciudad Bolívar,4.4517999,-74.141829
Ciudad Bolívar,4.4521935,-74.1417861
Ciudad Bolívar,4.4532888,-74.1414857
Ciudad Bolívar,4.4534771,-74.1415458
Ciudad Bolívar,4.4540932,-74.1416574
Ciudad Bolívar,4.4543157,-74.1415801
Ciudad Bolívar,4.4543756,-74.1413398
Ciudad Bolívar,4.4549147,-74.1409536
Ciudad Bolívar,4.4556249,-74.1407476
Ciudad Bolívar,4.4566175,-74.1406102
Ciudad Bolívar,4.4569684,-74.14043
Ciudad Bolívar,4.4573534,-74.1395374
Ciudad Bolívar,4.4576016,-74.1392713
Ciudad Bolívar,4.4582348,-74.1391597
Ciudad Bolívar,4.4589707,-74.1390224
Ciudad Bolívar,4.4591847,-74.1388936
Ciudad Bolívar,4.4598949,-74.138679
Ciudad Bolívar,4.4614352,-74.1384301
Ciudad Bolívar,4.462616,-74.1382928
Ciudad Bolívar,4.4630439,-74.1377864
Ciudad Bolívar,4.4635573,-74.1371942
Ciudad Bolívar,4.4639509,-74.1372371
Ciudad Bolívar,4.4646013,-74.1377092
Ciudad Bolívar,4.4653457,-74.1381297
Ciudad Bolívar,4.4656336,-74.1379348
Ciudad Bolívar,4.4658763,-74.1376491
Ciudad Bolívar,4.4658592,-74.1372285
Ciudad Bolívar,4.4656281,-74.1366019
Ciudad Bolívar,4.4659533,-74.1364303
Ciudad Bolívar,4.4665009,-74.1362157
Ciudad Bolívar,4.4671342,-74.1361728
Ciudad Bolívar,4.467562,-74.1361728
Ciudad Bolívar,4.4680498,-74.1359325
Ciudad Bolívar,4.4681708,-74.1357038
Ciudad Bolívar,4.4682466,-74.135366
Ciudad Bolívar,4.4682294,-74.1349197
Ciudad Bolívar,4.4685088,-74.1346531
Ciudad Bolívar,4.4687001,-74.1345763
Ciudad Bolívar,4.4690338,-74.134542
Ciudad Bolívar,4.4695472,-74.1343532
Ciudad Bolívar,4.4699408,-74.1341214
Ciudad Bolívar,4.4700868,-74.1339547
Ciudad Bolívar,4.4704371,-74.133555
Ciudad Bolívar,4.4708564,-74.1331859
Ciudad Bolívar,4.4713699,-74.1329541
Ciudad Bolívar,4.4721571,-74.1326108
Ciudad Bolívar,4.4723625,-74.1325679
Ciudad Bolívar,4.4729272,-74.1321216
Ciudad Bolívar,4.4734577,-74.1315122
Ciudad Bolívar,4.4739369,-74.1311774
Ciudad Bolívar,4.474553,-74.1304908
Ciudad Bolívar,4.4752205,-74.1303191
Ciudad Bolívar,4.4754344,-74.1299586
Ciudad Bolívar,4.4761617,-74.1296926
Ciudad Bolívar,4.4760847,-74.1294522
Ciudad Bolívar,4.4757253,-74.1292892
Ciudad Bolívar,4.4752461,-74.1289373
Ciudad Bolívar,4.4749124,-74.1285854
Ciudad Bolívar,4.4750493,-74.127976
Ciudad Bolívar,4.4756226,-74.1276756
Ciudad Bolívar,4.4764869,-74.1272893
Ciudad Bolívar,4.478087,-74.1255126
Ciudad Bolívar,4.4785491,-74.1251435
Ciudad Bolívar,4.478584,-74.1248439
Ciudad Bolívar,4.4786689,-74.1241136
Ciudad Bolívar,4.4796444,-74.1239848
Ciudad Bolívar,4.4799866,-74.1234698
Ciudad Bolívar,4.4805001,-74.1232553
Ciudad Bolívar,4.4810819,-74.1232467
Ciudad Bolívar,4.4815953,-74.1229119
Ciudad Bolívar,4.482066,-74.1223455
Ciudad Bolívar,4.4824596,-74.121882
